support_case_id,support_case_created_ts_utc,support_case_created_date_utc,support_case_language,support_case_vertical,is_support_case_escalated_to_agent,support_case_state,support_case_city_id,support_case_order_id,support_case_user_persona
385671956,2024-06-01T14:09:07Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385849417,2024-06-01T19:13:27Z,2024-06-01,en-GB,vertical_5,FALSE,draft,437,null,persona_11
385957422,2024-06-01T23:22:51Z,2024-06-01,en,vertical_4,TRUE,closed,25,null,persona_13
385769293,2024-06-01T16:58:24Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385485957,2024-06-01T07:15:21Z,2024-06-01,pt,vertical_4,FALSE,closed,812,null,persona_6
385894642,2024-06-01T20:34:39Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,1081,null,persona_11
385825638,2024-06-01T18:33:50Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,15,null,persona_11
385790202,2024-06-01T17:33:35Z,2024-06-01,de-de,vertical_5,FALSE,draft,329,null,persona_11
385422332,2024-06-01T01:54:55Z,2024-06-01,en-us,vertical_5,FALSE,draft,55,null,persona_11
385627498,2024-06-01T12:46:12Z,2024-06-01,en-US,vertical_5,FALSE,draft,320,null,persona_11
385428956,2024-06-01T02:34:34Z,2024-06-01,no,vertical_5,FALSE,draft,74,1610218893,persona_11
385678078,2024-06-01T14:20:22Z,2024-06-01,en-us,vertical_5,FALSE,draft,136,null,persona_11
385741697,2024-06-01T16:12:36Z,2024-06-01,az-AZ,vertical_5,FALSE,draft,335,null,persona_11
385614783,2024-06-01T12:21:42Z,2024-06-01,en,vertical_5,FALSE,draft,15,null,persona_11
385791746,2024-06-01T17:36:00Z,2024-06-01,ar-SA,vertical_5,FALSE,draft,1004,null,persona_11
385572978,2024-06-01T10:57:54Z,2024-06-01,en-gb,vertical_5,FALSE,draft,307,null,persona_11
385569924,2024-06-01T10:51:29Z,2024-06-01,en-us,vertical_5,FALSE,draft,320,null,persona_11
385914113,2024-06-01T21:17:43Z,2024-06-01,en,vertical_5,FALSE,draft,437,null,persona_11
385542223,2024-06-01T09:49:27Z,2024-06-01,en-US,vertical_5,FALSE,draft,334,null,persona_11
385773697,2024-06-01T17:05:45Z,2024-06-01,pl,vertical_2,TRUE,closed,211,175906554,persona_12
385822003,2024-06-01T18:27:39Z,2024-06-01,en-us,vertical_5,FALSE,draft,386,null,persona_11
385799796,2024-06-01T17:49:41Z,2024-06-01,uk,vertical_5,FALSE,draft,158,null,persona_11
385742659,2024-06-01T16:14:10Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,386,null,persona_11
385555465,2024-06-01T10:20:12Z,2024-06-01,uk,vertical_5,FALSE,draft,498,null,persona_11
385582506,2024-06-01T11:16:49Z,2024-06-01,th,vertical_5,FALSE,draft,881,null,persona_11
385440105,2024-06-01T03:45:26Z,2024-06-01,th,vertical_5,FALSE,draft,null,null,persona_11
385888181,2024-06-01T20:21:48Z,2024-06-01,pl-PL,vertical_5,FALSE,draft,350,null,persona_11
385750791,2024-06-01T16:27:28Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385713792,2024-06-01T15:24:52Z,2024-06-01,ro,vertical_5,FALSE,draft,325,null,persona_11
385799674,2024-06-01T17:49:30Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,335,null,persona_11
385610074,2024-06-01T12:12:37Z,2024-06-01,lt-LT,vertical_5,FALSE,draft,13,null,persona_11
385695890,2024-06-01T14:52:30Z,2024-06-01,en,vertical_4,TRUE,closed,324,null,persona_13
385672173,2024-06-01T14:09:31Z,2024-06-01,fr-fr,vertical_5,FALSE,draft,396,null,persona_11
385768337,2024-06-01T16:56:52Z,2024-06-01,en,vertical_4,FALSE,closed,759,514770833,persona_6
385920333,2024-06-01T21:33:34Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,386,null,persona_11
385772548,2024-06-01T17:03:46Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385618725,2024-06-01T12:29:12Z,2024-06-01,en,vertical_4,TRUE,closed,488,null,persona_6
385729848,2024-06-01T15:52:48Z,2024-06-01,th,vertical_5,FALSE,draft,881,null,persona_11
385620833,2024-06-01T12:33:12Z,2024-06-01,en-us,vertical_5,FALSE,draft,320,1541374071,persona_11
385696688,2024-06-01T14:53:54Z,2024-06-01,ro,vertical_5,FALSE,draft,325,null,persona_11
385724652,2024-06-01T15:43:38Z,2024-06-01,uk,vertical_5,FALSE,draft,496,null,persona_11
385424885,2024-06-01T02:09:48Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,1595,null,persona_11
385812982,2024-06-01T18:11:59Z,2024-06-01,en-US,vertical_5,FALSE,draft,456,175927592,persona_11
385953910,2024-06-01T23:11:16Z,2024-06-01,cs,vertical_2,TRUE,closed,271,175943069,persona_12
385673553,2024-06-01T14:12:11Z,2024-06-01,tr,vertical_4,TRUE,closed,335,null,persona_6
385413024,2024-06-01T01:03:04Z,2024-06-01,en-us,vertical_5,FALSE,draft,830,null,persona_11
385964440,2024-06-01T23:48:32Z,2024-06-01,ro,vertical_4,FALSE,closed,325,1611441630,persona_13
385899351,2024-06-01T20:44:25Z,2024-06-01,de,vertical_5,FALSE,draft,813,null,persona_11
385564718,2024-06-01T10:40:09Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,158,null,persona_11
385625288,2024-06-01T12:41:54Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,325,null,persona_11
385442224,2024-06-01T03:59:38Z,2024-06-01,th,vertical_4,FALSE,closed,881,null,persona_13
385608055,2024-06-01T12:08:49Z,2024-06-01,sk-SK,vertical_5,FALSE,draft,271,null,persona_11
385440122,2024-06-01T03:45:32Z,2024-06-01,nl-nl,vertical_5,FALSE,draft,79,null,persona_11
385415377,2024-06-01T01:15:01Z,2024-06-01,en-GB,vertical_5,FALSE,draft,813,null,persona_11
385514780,2024-06-01T08:39:29Z,2024-06-01,cs-CZ,vertical_5,FALSE,draft,271,null,persona_11
385472272,2024-06-01T06:25:37Z,2024-06-01,en-US,vertical_5,FALSE,draft,2,null,persona_11
385559055,2024-06-01T10:27:52Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,352,null,persona_11
385909853,2024-06-01T21:07:38Z,2024-06-01,en-us,vertical_5,FALSE,draft,386,null,persona_11
385758267,2024-06-01T16:39:41Z,2024-06-01,ro,vertical_5,FALSE,draft,325,null,persona_11
385408463,2024-06-01T00:40:05Z,2024-06-01,en-GB,vertical_5,FALSE,draft,54,null,persona_11
385952190,2024-06-01T23:05:34Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385424301,2024-06-01T02:06:06Z,2024-06-01,ro,vertical_4,FALSE,closed,1052,1610215655,persona_6
385471620,2024-06-01T06:23:02Z,2024-06-01,en-us,vertical_5,FALSE,draft,386,null,persona_11
385567261,2024-06-01T10:45:53Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,462,null,persona_11
385818733,2024-06-01T18:21:49Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385552271,2024-06-01T10:13:07Z,2024-06-01,en-us,vertical_5,FALSE,draft,55,null,persona_11
385917927,2024-06-01T21:27:09Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,386,null,persona_11
385919202,2024-06-01T21:30:29Z,2024-06-01,en-us,vertical_5,FALSE,draft,669,null,persona_11
385941321,2024-06-01T22:30:59Z,2024-06-01,en,vertical_4,TRUE,closed,320,1541734246,persona_6
385647898,2024-06-01T13:24:53Z,2024-06-01,fr,vertical_5,FALSE,draft,18,null,persona_11
385902911,2024-06-01T20:52:10Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,371,null,persona_11
385693678,2024-06-01T14:48:31Z,2024-06-01,en,vertical_4,TRUE,closed,1,1610759884,persona_13
385901958,2024-06-01T20:50:12Z,2024-06-01,uk,vertical_5,FALSE,draft,496,null,persona_11
385739467,2024-06-01T16:08:54Z,2024-06-01,ru,vertical_4,FALSE,closed,307,null,persona_6
385425648,2024-06-01T02:14:15Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385872616,2024-06-01T19:53:09Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,325,null,persona_11
385806756,2024-06-01T18:01:05Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,297,null,persona_11
385906773,2024-06-01T21:00:43Z,2024-06-01,fr,vertical_4,FALSE,closed,18,1177766335,persona_6
385761573,2024-06-01T16:45:22Z,2024-06-01,en-gb,vertical_5,FALSE,draft,170,null,persona_11
385458513,2024-06-01T05:26:53Z,2024-06-01,es,vertical_4,FALSE,closed,150,1177286974,persona_6
385424399,2024-06-01T02:06:39Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,803,1610217953,persona_11
385578035,2024-06-01T11:08:03Z,2024-06-01,en,vertical_5,FALSE,draft,54,null,persona_11
385418742,2024-06-01T01:34:17Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,1052,null,persona_11
385426739,2024-06-01T02:20:58Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385832124,2024-06-01T18:44:45Z,2024-06-01,en-us,vertical_5,FALSE,draft,371,null,persona_11
385874133,2024-06-01T19:55:47Z,2024-06-01,uk,vertical_5,FALSE,draft,158,null,persona_11
385894335,2024-06-01T20:34:01Z,2024-06-01,ar,vertical_4,TRUE,closed,371,1742721369,persona_13
385623171,2024-06-01T12:37:46Z,2024-06-01,th,vertical_5,FALSE,draft,881,null,persona_11
385728788,2024-06-01T15:50:55Z,2024-06-01,pl,vertical_2,FALSE,closed,386,175884231,persona_8
385674510,2024-06-01T14:13:51Z,2024-06-01,ru,vertical_2,TRUE,closed,499,null,persona_12
385470213,2024-06-01T06:17:39Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385572539,2024-06-01T10:56:55Z,2024-06-01,ar,vertical_4,FALSE,closed,814,1741425219,persona_6
385499967,2024-06-01T07:58:13Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,371,null,persona_11
385590625,2024-06-01T11:33:28Z,2024-06-01,en-us,vertical_5,FALSE,draft,15,null,persona_11
385762787,2024-06-01T16:47:24Z,2024-06-01,en-GB,vertical_5,FALSE,draft,196,null,persona_11
385885779,2024-06-01T20:17:04Z,2024-06-01,en-us,vertical_5,FALSE,draft,531,null,persona_11
385692114,2024-06-01T14:45:37Z,2024-06-01,de,vertical_5,FALSE,draft,374,null,persona_11
385400714,2024-06-01T00:02:52Z,2024-06-01,fr,vertical_5,FALSE,draft,18,null,persona_11
385774275,2024-06-01T17:06:44Z,2024-06-01,tr-tr,vertical_5,FALSE,draft,335,null,persona_11
385769061,2024-06-01T16:58:03Z,2024-06-01,es,vertical_5,FALSE,draft,150,null,persona_11
385679784,2024-06-01T14:23:31Z,2024-06-01,en,vertical_2,TRUE,closed,320,175873417,persona_8
385807913,2024-06-01T18:03:04Z,2024-06-01,en,vertical_2,FALSE,closed,137,175911234,persona_8
385946364,2024-06-01T22:46:26Z,2024-06-01,en-gb,vertical_5,FALSE,draft,307,null,persona_11
385610704,2024-06-01T12:13:47Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,271,null,persona_11
385819557,2024-06-01T18:23:18Z,2024-06-01,en,vertical_2,TRUE,closed,324,175927081,persona_3
385420732,2024-06-01T01:45:51Z,2024-06-01,th,vertical_4,TRUE,closed,1003,null,persona_6
385555801,2024-06-01T10:20:50Z,2024-06-01,en-US,vertical_5,FALSE,draft,320,null,persona_11
385682107,2024-06-01T14:27:40Z,2024-06-01,en-GB,vertical_5,FALSE,draft,25,null,persona_11
385726189,2024-06-01T15:46:15Z,2024-06-01,en,vertical_4,TRUE,closed,336,1177335611,persona_6
385593286,2024-06-01T11:39:03Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385553554,2024-06-01T10:15:55Z,2024-06-01,uk,vertical_2,TRUE,closed,158,null,persona_3
385848057,2024-06-01T19:11:08Z,2024-06-01,tr,vertical_4,FALSE,closed,335,1742285620,persona_6
385930199,2024-06-01T21:59:11Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385705825,2024-06-01T15:10:29Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385955087,2024-06-01T23:15:07Z,2024-06-01,ar-SA,vertical_5,FALSE,draft,371,null,persona_11
385930616,2024-06-01T22:00:16Z,2024-06-01,en-US,vertical_5,FALSE,draft,442,null,persona_11
385454315,2024-06-01T05:06:42Z,2024-06-01,en-us,vertical_5,FALSE,draft,334,null,persona_11
385707404,2024-06-01T15:13:23Z,2024-06-01,lt-LT,vertical_5,FALSE,draft,9,null,persona_11
385428116,2024-06-01T02:29:07Z,2024-06-01,fr,vertical_5,FALSE,draft,18,null,persona_11
385477480,2024-06-01T06:45:53Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385622771,2024-06-01T12:36:57Z,2024-06-01,ar,vertical_4,TRUE,closed,638,null,persona_6
385744081,2024-06-01T16:16:26Z,2024-06-01,en-US,vertical_5,FALSE,draft,386,null,persona_11
385871446,2024-06-01T19:51:11Z,2024-06-01,en-GB,vertical_5,FALSE,draft,324,null,persona_11
385595369,2024-06-01T11:43:24Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385448759,2024-06-01T04:37:26Z,2024-06-01,en,vertical_5,FALSE,draft,54,null,persona_11
385867561,2024-06-01T19:44:33Z,2024-06-01,en-US,vertical_5,FALSE,draft,324,null,persona_11
385568923,2024-06-01T10:49:20Z,2024-06-01,en-us,vertical_5,FALSE,draft,404,null,persona_11
385591621,2024-06-01T11:35:34Z,2024-06-01,th,vertical_4,TRUE,closed,1004,null,persona_6
385781492,2024-06-01T17:18:51Z,2024-06-01,en-GB,vertical_5,FALSE,draft,447,null,persona_11
385960310,2024-06-01T23:33:20Z,2024-06-01,ar,vertical_4,TRUE,closed,662,null,persona_6
385611012,2024-06-01T12:14:19Z,2024-06-01,en,vertical_4,FALSE,closed,54,null,persona_6
385820842,2024-06-01T18:25:34Z,2024-06-01,tr,vertical_5,FALSE,draft,553,null,persona_11
385418565,2024-06-01T01:33:20Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,813,null,persona_11
385728980,2024-06-01T15:51:15Z,2024-06-01,uk-UA,vertical_5,FALSE,draft,158,null,persona_11
385844419,2024-06-01T19:05:05Z,2024-06-01,az-az,vertical_5,FALSE,draft,null,null,persona_11
385807398,2024-06-01T18:02:07Z,2024-06-01,ru,vertical_5,FALSE,draft,464,1610986864,persona_11
385919324,2024-06-01T21:30:48Z,2024-06-01,pt-pt,vertical_5,FALSE,draft,437,null,persona_11
385868409,2024-06-01T19:46:05Z,2024-06-01,en-GB,vertical_5,FALSE,draft,271,null,persona_11
385737455,2024-06-01T16:05:28Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385744448,2024-06-01T16:17:00Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385770125,2024-06-01T16:59:45Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,335,175892559,persona_11
385412211,2024-06-01T00:59:04Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,307,null,persona_11
385630191,2024-06-01T12:51:32Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,1582,1741930844,persona_11
385415869,2024-06-01T01:17:44Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385867223,2024-06-01T19:43:54Z,2024-06-01,pl-PL,vertical_5,FALSE,draft,null,null,persona_11
385765076,2024-06-01T16:51:22Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385909135,2024-06-01T21:05:58Z,2024-06-01,pl,vertical_4,FALSE,closed,470,null,persona_6
385431829,2024-06-01T02:52:53Z,2024-06-01,en,vertical_5,FALSE,draft,196,null,persona_11
385832275,2024-06-01T18:44:59Z,2024-06-01,en,vertical_2,TRUE,closed,15,175930253,persona_3
385678782,2024-06-01T14:21:41Z,2024-06-01,en-GB,vertical_5,FALSE,draft,54,null,persona_11
385652265,2024-06-01T13:33:00Z,2024-06-01,en-GB,vertical_5,FALSE,draft,25,null,persona_11
385935712,2024-06-01T22:14:41Z,2024-06-01,en-GB,vertical_5,FALSE,draft,15,null,persona_11
385649080,2024-06-01T13:27:04Z,2024-06-01,lt-LT,vertical_5,FALSE,draft,250,null,persona_11
385469750,2024-06-01T06:15:47Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385908532,2024-06-01T21:04:33Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,325,null,persona_11
385898206,2024-06-01T20:42:09Z,2024-06-01,en-US,vertical_5,FALSE,draft,324,null,persona_11
385707026,2024-06-01T15:12:41Z,2024-06-01,th-th,vertical_5,FALSE,draft,null,null,persona_11
385898495,2024-06-01T20:42:45Z,2024-06-01,en-US,vertical_5,FALSE,draft,325,null,persona_11
385427889,2024-06-01T02:27:47Z,2024-06-01,th,vertical_5,FALSE,draft,881,null,persona_11
385713250,2024-06-01T15:23:56Z,2024-06-01,en-gb,vertical_5,FALSE,draft,137,null,persona_11
385596327,2024-06-01T11:45:22Z,2024-06-01,en,vertical_2,TRUE,closed,320,null,persona_3
385512860,2024-06-01T08:34:26Z,2024-06-01,ka,vertical_5,FALSE,draft,38,null,persona_11
385765674,2024-06-01T16:52:26Z,2024-06-01,en-us,vertical_5,FALSE,draft,320,null,persona_11
385923398,2024-06-01T21:41:21Z,2024-06-01,ru,vertical_5,FALSE,draft,716,null,persona_11
385610505,2024-06-01T12:13:26Z,2024-06-01,en,vertical_4,TRUE,closed,320,1541313388,persona_13
385568512,2024-06-01T10:48:34Z,2024-06-01,en-GB,vertical_5,FALSE,draft,753,null,persona_11
385667265,2024-06-01T14:00:49Z,2024-06-01,en-us,vertical_5,FALSE,draft,137,null,persona_11
385794349,2024-06-01T17:40:27Z,2024-06-01,en-GB,vertical_5,FALSE,draft,25,null,persona_11
385748114,2024-06-01T16:23:12Z,2024-06-01,az-az,vertical_5,FALSE,draft,424,null,persona_11
385451846,2024-06-01T04:54:23Z,2024-06-01,et-EE,vertical_5,FALSE,draft,2,null,persona_11
385572717,2024-06-01T10:57:18Z,2024-06-01,ru,vertical_5,FALSE,draft,271,null,persona_11
385848393,2024-06-01T19:11:42Z,2024-06-01,en-US,vertical_5,FALSE,draft,443,null,persona_11
385923633,2024-06-01T21:41:56Z,2024-06-01,ka-ge,vertical_5,FALSE,draft,15,null,persona_11
385791170,2024-06-01T17:35:07Z,2024-06-01,en-US,vertical_5,FALSE,draft,456,null,persona_11
385772026,2024-06-01T17:02:57Z,2024-06-01,en-us,vertical_5,FALSE,draft,375,null,persona_11
385893761,2024-06-01T20:32:50Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,438,null,persona_11
385762758,2024-06-01T16:47:21Z,2024-06-01,en-gb,vertical_5,FALSE,draft,343,null,persona_11
385584374,2024-06-01T11:20:37Z,2024-06-01,sw-tz,vertical_5,FALSE,draft,343,null,persona_11
385526842,2024-06-01T09:11:12Z,2024-06-01,en,vertical_4,FALSE,closed,137,null,persona_6
385953542,2024-06-01T23:10:14Z,2024-06-01,de,vertical_5,FALSE,draft,329,null,persona_11
385666992,2024-06-01T14:00:21Z,2024-06-01,en-us,vertical_5,FALSE,draft,375,null,persona_11
385963999,2024-06-01T23:46:51Z,2024-06-01,en,vertical_5,FALSE,draft,18,1177853860,persona_11
385803944,2024-06-01T17:56:26Z,2024-06-01,sw-tz,vertical_5,FALSE,draft,343,null,persona_11
385789812,2024-06-01T17:32:55Z,2024-06-01,en-us,vertical_5,FALSE,draft,18,null,persona_11
385727411,2024-06-01T15:48:27Z,2024-06-01,ru,vertical_5,FALSE,draft,1081,null,persona_11
385786885,2024-06-01T17:27:59Z,2024-06-01,en-GB,vertical_5,FALSE,draft,1418,null,persona_11
385681595,2024-06-01T14:26:47Z,2024-06-01,de,vertical_5,FALSE,draft,717,null,persona_11
385493310,2024-06-01T07:38:40Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385820434,2024-06-01T18:24:50Z,2024-06-01,en,vertical_5,FALSE,draft,862,null,persona_11
385745608,2024-06-01T16:18:56Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,654,null,persona_11
385925266,2024-06-01T21:46:15Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385842670,2024-06-01T19:02:00Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,1,null,persona_11
385545504,2024-06-01T09:57:10Z,2024-06-01,ka,vertical_4,TRUE,closed,15,null,persona_6
385411897,2024-06-01T00:57:21Z,2024-06-01,nl,vertical_5,FALSE,draft,169,null,persona_11
385518097,2024-06-01T08:48:33Z,2024-06-01,en,vertical_4,TRUE,closed,54,1677620122,persona_6
385530060,2024-06-01T09:18:57Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,1741774259,persona_11
385806856,2024-06-01T18:01:15Z,2024-06-01,en-US,vertical_5,FALSE,draft,137,null,persona_11
385862372,2024-06-01T19:35:50Z,2024-06-01,pl-pl,vertical_5,FALSE,draft,352,null,persona_11
385496247,2024-06-01T07:47:07Z,2024-06-01,ka-ge,vertical_5,FALSE,draft,38,null,persona_11
385559005,2024-06-01T10:27:46Z,2024-06-01,es,vertical_4,FALSE,closed,862,555997844,persona_6
385454313,2024-06-01T05:06:41Z,2024-06-01,fr,vertical_5,FALSE,draft,18,null,persona_11
385764670,2024-06-01T16:50:41Z,2024-06-01,uk,vertical_2,TRUE,closed,496,175905522,persona_8
385760297,2024-06-01T16:43:16Z,2024-06-01,pt-pt,vertical_5,FALSE,draft,438,null,persona_11
385950910,2024-06-01T23:01:17Z,2024-06-01,en-us,vertical_5,FALSE,draft,402,null,persona_11
385401533,2024-06-01T00:06:24Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,10,null,persona_11
385860503,2024-06-01T19:32:36Z,2024-06-01,en-US,vertical_5,FALSE,draft,324,null,persona_11
385614145,2024-06-01T12:20:28Z,2024-06-01,sw-tz,vertical_5,FALSE,draft,343,null,persona_11
385427397,2024-06-01T02:24:40Z,2024-06-01,ro,vertical_4,FALSE,closed,325,1610221236,persona_13
385908332,2024-06-01T21:04:05Z,2024-06-01,en-GB,vertical_5,FALSE,draft,25,null,persona_11
385672542,2024-06-01T14:10:15Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385610589,2024-06-01T12:13:34Z,2024-06-01,lv-LV,vertical_5,FALSE,draft,528,175846655,persona_11
385503501,2024-06-01T08:08:40Z,2024-06-01,ar,vertical_4,TRUE,closed,845,1740903629,persona_6
385791190,2024-06-01T17:35:09Z,2024-06-01,cs-CZ,vertical_5,FALSE,draft,271,null,persona_11
385694536,2024-06-01T14:50:03Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,424,null,persona_11
385815708,2024-06-01T18:16:43Z,2024-06-01,tr,vertical_4,FALSE,closed,335,null,persona_6
385679256,2024-06-01T14:22:36Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385893171,2024-06-01T20:31:39Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,325,null,persona_11
385791666,2024-06-01T17:35:52Z,2024-06-01,nl,vertical_5,FALSE,draft,79,null,persona_11
385525016,2024-06-01T09:06:38Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,462,null,persona_11
385800737,2024-06-01T17:51:17Z,2024-06-01,es-es,vertical_5,FALSE,draft,862,null,persona_11
385731156,2024-06-01T15:55:07Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385727005,2024-06-01T15:47:41Z,2024-06-01,lv-LV,vertical_5,FALSE,draft,3,null,persona_11
385473787,2024-06-01T06:31:43Z,2024-06-01,de-de,vertical_5,FALSE,draft,329,null,persona_11
385540540,2024-06-01T09:45:12Z,2024-06-01,az-AZ,vertical_5,FALSE,draft,335,null,persona_11
385784827,2024-06-01T17:24:26Z,2024-06-01,ru,vertical_4,FALSE,closed,158,1076237526,persona_6
385543150,2024-06-01T09:51:41Z,2024-06-01,en-GB,vertical_5,FALSE,draft,79,null,persona_11
385828858,2024-06-01T18:39:15Z,2024-06-01,es,vertical_5,FALSE,draft,1017,null,persona_11
385523240,2024-06-01T09:02:11Z,2024-06-01,pt-pt,vertical_5,FALSE,draft,438,null,persona_11
385530195,2024-06-01T09:19:17Z,2024-06-01,en,vertical_4,TRUE,closed,25,null,persona_7
385835587,2024-06-01T18:50:21Z,2024-06-01,en-us,vertical_5,FALSE,draft,448,null,persona_11
385525719,2024-06-01T09:08:25Z,2024-06-01,ka-ge,vertical_5,FALSE,draft,38,null,persona_11
385693413,2024-06-01T14:48:04Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,1585,null,persona_11
